timestamp,open,high,low,close,volume,instrument
2026-01-15 11:41:00,56978.35,57042.35,56964.80,57003.50,142695,BANK NIFTY
2026-01-15 11:42:00,57003.50,57009.05,56924.80,56953.40,118696,BANK NIFTY
2026-01-15 11:43:00,56953.40,57006.70,56928.30,56982.75,68516,BANK NIFTY
2026-01-15 11:44:00,56982.75,57049.40,56951.55,57007.60,105264,BANK NIFTY
2026-01-15 11:45:00,57007.60,57024.60,56995.95,57011.40,102320,BANK NIFTY
2026-01-15 11:46:00,57011.40,57035.45,56978.45,56990.45,131529,BANK NIFTY
2026-01-15 11:47:00,56990.45,57009.00,56961.15,56964.60,133820,BANK NIFTY
2026-01-15 11:48:00,56964.60,56976.50,56936.80,56943.95,121818,BANK NIFTY
2026-01-15 11:49:00,56943.95,56946.10,56938.50,56938.95,122492,BANK NIFTY
2026-01-15 11:50:00,56938.95,56960.50,56935.85,56954.70,87723,BANK NIFTY
2026-01-15 11:51:00,56954.70,56956.85,56941.75,56947.15,100357,BANK NIFTY
2026-01-15 11:52:00,56947.15,56960.90,56923.85,56955.95,89445,BANK NIFTY
2026-01-15 11:53:00,56955.95,57031.85,56953.75,57013.95,176701,BANK NIFTY
2026-01-15 11:54:00,57013.95,57059.35,57005.90,57046.55,119982,BANK NIFTY
2026-01-15 11:55:00,57046.55,57082.45,57023.55,57082.40,112671,BANK NIFTY
2026-01-15 11:56:00,57082.40,57103.00,57080.90,57086.80,65886,BANK NIFTY
2026-01-15 11:57:00,57086.80,57116.70,57063.75,57095.45,59876,BANK NIFTY
2026-01-15 11:58:00,57095.45,57117.55,57050.30,57051.80,150418,BANK NIFTY
2026-01-15 11:59:00,57051.80,57054.40,57007.75,57020.45,103195,BANK NIFTY
2026-01-15 12:00:00,57020.45,57036.90,56993.70,57033.45,64548,BANK NIFTY
2026-01-15 12:01:00,57033.45,57056.85,56998.90,57024.60,97825,BANK NIFTY
2026-01-15 12:02:00,57024.60,57035.05,56992.85,57016.25,81938,BANK NIFTY
2026-01-15 12:03:00,57016.25,57019.30,56995.00,57010.80,116504,BANK NIFTY
2026-01-15 12:04:00,57010.80,57015.75,56993.95,57005.40,84677,BANK NIFTY
2026-01-15 12:05:00,57005.40,57015.05,56999.50,57002.45,74954,BANK NIFTY
2026-01-15 12:06:00,57002.45,57031.45,56986.10,56994.75,80056,BANK NIFTY
2026-01-15 12:07:00,56994.75,57024.95,56967.90,56994.05,82238,BANK NIFTY
2026-01-15 12:08:00,56994.05,57017.85,56975.10,57008.65,85077,BANK NIFTY
2026-01-15 12:09:00,57008.65,57016.65,56962.10,56985.20,121876,BANK NIFTY
2026-01-15 12:10:00,56985.20,56994.35,56946.70,56966.75,74820,BANK NIFTY
2026-01-15 12:11:00,56966.75,57007.35,56956.75,56993.10,141810,BANK NIFTY
2026-01-15 12:12:00,56993.10,57008.70,56989.90,57003.90,91638,BANK NIFTY
2026-01-15 12:13:00,57003.90,57022.00,56969.90,56987.40,145696,BANK NIFTY
2026-01-15 12:14:00,56987.40,56989.20,56947.25,56952.75,179821,BANK NIFTY
2026-01-15 12:15:00,56952.75,56955.70,56907.95,56917.35,156235,BANK NIFTY
2026-01-15 12:16:00,56917.35,56952.15,56905.30,56931.00,157364,BANK NIFTY
2026-01-15 12:17:00,56931.00,56945.50,56909.35,56923.10,136029,BANK NIFTY
2026-01-15 12:18:00,56923.10,56926.45,56856.00,56880.95,103391,BANK NIFTY
2026-01-15 12:19:00,56880.95,56895.90,56852.80,56889.70,61512,BANK NIFTY
2026-01-15 12:20:00,56889.70,56911.95,56869.40,56887.75,122860,BANK NIFTY
2026-01-15 12:21:00,56887.75,56938.10,56884.85,56907.00,134290,BANK NIFTY
2026-01-15 12:22:00,56907.00,56919.65,56904.45,56912.00,149700,BANK NIFTY
2026-01-15 12:23:00,56912.00,56946.65,56883.35,56930.85,145124,BANK NIFTY
2026-01-15 12:24:00,56930.85,56948.55,56884.70,56920.30,124266,BANK NIFTY
2026-01-15 12:25:00,56920.30,56926.60,56876.35,56896.10,80062,BANK NIFTY
2026-01-15 12:26:00,56896.10,56935.85,56881.75,56931.35,99344,BANK NIFTY
2026-01-15 12:27:00,56931.35,56934.90,56907.00,56920.25,152064,BANK NIFTY
2026-01-15 12:28:00,56920.25,56928.00,56869.55,56908.40,145348,BANK NIFTY
2026-01-15 12:29:00,56908.40,56916.65,56887.75,56891.95,90683,BANK NIFTY
2026-01-15 12:30:00,56891.95,56921.50,56888.40,56890.60,94523,BANK NIFTY
2026-01-15 12:31:00,56890.60,56949.00,56878.85,56929.25,108995,BANK NIFTY
2026-01-15 12:32:00,56929.25,56934.90,56914.75,56925.30,55722,BANK NIFTY
2026-01-15 12:33:00,56925.30,56958.05,56903.50,56926.60,85146,BANK NIFTY
2026-01-15 12:34:00,56926.60,56942.90,56884.70,56890.75,107837,BANK NIFTY
2026-01-15 12:35:00,56890.75,56891.85,56878.70,56885.40,60100,BANK NIFTY
2026-01-15 12:36:00,56885.40,56903.75,56875.45,56875.50,102796,BANK NIFTY
2026-01-15 12:37:00,56875.50,56917.35,56859.70,56902.05,108466,BANK NIFTY
2026-01-15 12:38:00,56902.05,56956.00,56891.65,56950.85,85077,BANK NIFTY
2026-01-15 12:39:00,56950.85,56988.40,56927.30,56969.05,68504,BANK NIFTY
2026-01-15 12:40:00,56969.05,56979.30,56944.70,56946.85,81094,BANK NIFTY
2026-01-15 12:41:00,56946.85,56986.35,56938.00,56983.00,111270,BANK NIFTY
2026-01-15 12:42:00,56983.00,56987.05,56945.75,56977.35,72085,BANK NIFTY
2026-01-15 12:43:00,56977.35,56993.20,56948.55,56950.75,133352,BANK NIFTY
2026-01-15 12:44:00,56950.75,56957.20,56907.70,56934.95,131098,BANK NIFTY
2026-01-15 12:45:00,56934.95,57018.50,56933.80,57003.55,110903,BANK NIFTY
2026-01-15 12:46:00,57003.55,57022.40,57002.20,57011.80,89082,BANK NIFTY
2026-01-15 12:47:00,57011.80,57031.75,57010.40,57017.65,121114,BANK NIFTY
2026-01-15 12:48:00,57017.65,57045.00,56956.60,56974.85,59025,BANK NIFTY
2026-01-15 12:49:00,56974.85,57033.75,56960.00,57008.60,119023,BANK NIFTY
2026-01-15 12:50:00,57008.60,57017.45,56985.65,56998.65,145353,BANK NIFTY
2026-01-15 12:51:00,56998.65,57022.40,56985.75,57013.50,112647,BANK NIFTY
2026-01-15 12:52:00,57013.50,57054.35,57002.05,57007.55,55837,BANK NIFTY
2026-01-15 12:53:00,57007.55,57086.40,57004.05,57050.85,107491,BANK NIFTY
2026-01-15 12:54:00,57050.85,57054.50,57033.35,57051.15,121667,BANK NIFTY
2026-01-15 12:55:00,57051.15,57073.45,56997.50,57017.30,129019,BANK NIFTY
2026-01-15 12:56:00,57017.30,57072.15,57001.55,57040.10,77847,BANK NIFTY
2026-01-15 12:57:00,57040.10,57058.00,56990.90,56994.15,55572,BANK NIFTY
2026-01-15 12:58:00,56994.15,57027.95,56990.35,56998.00,84559,BANK NIFTY
2026-01-15 12:59:00,56998.00,57031.00,56973.60,57030.90,88473,BANK NIFTY
2026-01-15 13:00:00,57030.90,57065.65,57002.50,57004.20,107761,BANK NIFTY
2026-01-15 13:01:00,57004.20,57020.00,56960.35,56990.55,62831,BANK NIFTY
2026-01-15 13:02:00,56990.55,57037.50,56987.45,57011.70,107389,BANK NIFTY
2026-01-15 13:03:00,57011.70,57021.60,56974.25,57016.45,91243,BANK NIFTY
2026-01-15 13:04:00,57016.45,57021.80,56995.90,57011.45,96200,BANK NIFTY
2026-01-15 13:05:00,57011.45,57027.20,57008.35,57015.95,61424,BANK NIFTY
2026-01-15 13:06:00,57015.95,57070.40,57012.60,57051.85,55518,BANK NIFTY
2026-01-15 13:07:00,57051.85,57073.80,57034.15,57069.95,133849,BANK NIFTY
2026-01-15 13:08:00,57069.95,57088.15,57020.10,57057.90,70100,BANK NIFTY
2026-01-15 13:09:00,57057.90,57066.00,57052.65,57053.25,141048,BANK NIFTY
2026-01-15 13:10:00,57053.25,57061.50,57039.10,57055.65,86351,BANK NIFTY
2026-01-15 13:11:00,57055.65,57070.80,56992.40,57010.80,71245,BANK NIFTY
2026-01-15 13:12:00,57010.80,57020.40,56987.85,56997.60,101572,BANK NIFTY
2026-01-15 13:13:00,56997.60,57043.70,56953.30,56975.40,147715,BANK NIFTY
2026-01-15 13:14:00,56975.40,56979.20,56958.90,56969.30,127955,BANK NIFTY
2026-01-15 13:15:00,56969.30,57022.70,56943.20,57006.20,83082,BANK NIFTY
2026-01-15 13:16:00,57006.20,57018.95,56968.70,56972.30,113508,BANK NIFTY
2026-01-15 13:17:00,56972.30,56985.00,56958.45,56969.65,171751,BANK NIFTY
2026-01-15 13:18:00,56969.65,56970.85,56941.50,56943.50,71669,BANK NIFTY
2026-01-15 13:19:00,56943.50,56945.35,56926.25,56926.95,84193,BANK NIFTY
2026-01-15 13:20:00,56926.95,56995.35,56911.20,56961.70,94614,BANK NIFTY
2026-01-15 13:21:00,56961.70,56961.85,56895.80,56907.40,55437,BANK NIFTY
2026-01-15 13:22:00,56907.40,56920.55,56830.60,56839.25,75403,BANK NIFTY
2026-01-15 13:23:00,56839.25,56893.30,56836.15,56858.90,118775,BANK NIFTY
2026-01-15 13:24:00,56858.90,56877.00,56844.40,56869.70,107951,BANK NIFTY
2026-01-15 13:25:00,56869.70,56877.70,56825.75,56828.00,116502,BANK NIFTY
2026-01-15 13:26:00,56828.00,56855.40,56821.10,56843.60,157487,BANK NIFTY
2026-01-15 13:27:00,56843.60,56880.95,56822.15,56864.65,91827,BANK NIFTY
2026-01-15 13:28:00,56864.65,56891.05,56843.40,56885.35,131315,BANK NIFTY
2026-01-15 13:29:00,56885.35,56941.05,56874.35,56930.65,112412,BANK NIFTY
2026-01-15 13:30:00,56930.65,56951.40,56913.15,56915.50,77765,BANK NIFTY
2026-01-15 13:31:00,56915.50,56949.25,56816.65,56822.05,170090,BANK NIFTY
2026-01-15 13:32:00,56822.05,56874.80,56782.40,56832.55,241270,BANK NIFTY
2026-01-15 13:33:00,56832.55,56871.70,56791.55,56813.95,215625,BANK NIFTY
2026-01-15 13:34:00,56813.95,56961.60,56807.95,56926.75,238218,BANK NIFTY
2026-01-15 13:35:00,56926.75,56997.25,56870.10,56976.80,191936,BANK NIFTY
2026-01-15 13:36:00,56976.80,57091.20,56941.75,57026.90,230429,BANK NIFTY
2026-01-15 13:37:00,57026.90,57068.95,56931.40,56973.70,228753,BANK NIFTY
2026-01-15 13:38:00,56973.70,57045.95,56959.10,57014.80,227808,BANK NIFTY
2026-01-15 13:39:00,57014.80,57097.50,56986.90,57096.80,245781,BANK NIFTY
2026-01-15 13:40:00,57096.80,57140.50,57036.80,57060.25,204715,BANK NIFTY
2026-01-15 13:41:00,57060.25,57081.75,57032.25,57069.70,188097,BANK NIFTY
2026-01-15 13:42:00,57069.70,57127.55,57027.00,57098.35,160063,BANK NIFTY
2026-01-15 13:43:00,57098.35,57153.90,57058.85,57102.10,211602,BANK NIFTY
2026-01-15 13:44:00,57102.10,57136.20,57089.85,57135.55,242922,BANK NIFTY
2026-01-15 13:45:00,57135.55,57161.15,57041.00,57115.55,145623,BANK NIFTY
2026-01-15 13:46:00,57115.55,57208.20,57089.15,57137.15,236629,BANK NIFTY
2026-01-15 13:47:00,57137.15,57289.55,57109.85,57246.80,190374,BANK NIFTY
2026-01-15 13:48:00,57246.80,57298.85,57243.90,57267.75,194170,BANK NIFTY
2026-01-15 13:49:00,57267.75,57324.45,57135.15,57138.80,206629,BANK NIFTY
2026-01-15 13:50:00,57138.80,57250.05,57114.45,57197.80,195708,BANK NIFTY
2026-01-15 13:51:00,57197.80,57213.75,57172.10,57210.00,172025,BANK NIFTY
2026-01-15 13:52:00,57210.00,57233.50,57181.95,57230.55,200840,BANK NIFTY
2026-01-15 13:53:00,57230.55,57265.65,57216.55,57228.20,189974,BANK NIFTY
2026-01-15 13:54:00,57228.20,57258.25,57130.15,57184.85,184356,BANK NIFTY
2026-01-15 13:55:00,57184.85,57193.60,57154.70,57160.80,222402,BANK NIFTY
2026-01-15 13:56:00,57160.80,57197.65,57132.65,57137.10,244028,BANK NIFTY
2026-01-15 13:57:00,57137.10,57171.10,57114.65,57114.70,260556,BANK NIFTY
2026-01-15 13:58:00,57114.70,57176.75,57100.90,57151.50,115649,BANK NIFTY
2026-01-15 13:59:00,57151.50,57233.20,57107.65,57119.60,160702,BANK NIFTY
2026-01-15 14:00:00,57119.60,57124.30,57054.35,57090.25,189721,BANK NIFTY
2026-01-15 14:01:00,57090.25,57170.55,57052.25,57147.50,219799,BANK NIFTY
2026-01-15 14:02:00,57147.50,57161.10,57081.75,57105.25,264122,BANK NIFTY
2026-01-15 14:03:00,57105.25,57119.25,57067.35,57082.35,203382,BANK NIFTY
2026-01-15 14:04:00,57082.35,57155.05,57042.60,57121.65,235531,BANK NIFTY
2026-01-15 14:05:00,57121.65,57132.60,56999.40,57020.95,153648,BANK NIFTY
2026-01-15 14:06:00,57020.95,57029.40,56995.95,57003.55,153080,BANK NIFTY
2026-01-15 14:07:00,57003.55,57046.45,56925.60,57031.15,124972,BANK NIFTY
2026-01-15 14:08:00,57031.15,57034.05,57009.40,57027.70,287729,BANK NIFTY
2026-01-15 14:09:00,57027.70,57096.05,56959.65,57013.60,170591,BANK NIFTY
2026-01-15 14:10:00,57013.60,57040.75,56963.65,57020.70,253059,BANK NIFTY
2026-01-15 14:11:00,57020.70,57073.90,56981.15,56996.05,279961,BANK NIFTY
2026-01-15 14:12:00,56996.05,57014.75,56940.65,56982.75,207711,BANK NIFTY
2026-01-15 14:13:00,56982.75,57029.35,56958.00,57027.95,174360,BANK NIFTY
2026-01-15 14:14:00,57027.95,57059.80,57021.30,57053.05,156745,BANK NIFTY
2026-01-15 14:15:00,57053.05,57106.65,57011.05,57078.00,179513,BANK NIFTY
2026-01-15 14:16:00,57078.00,57106.35,57044.85,57048.05,152955,BANK NIFTY
2026-01-15 14:17:00,57048.05,57151.85,56978.25,57120.15,177710,BANK NIFTY
2026-01-15 14:18:00,57120.15,57158.85,57060.60,57077.95,268227,BANK NIFTY
2026-01-15 14:19:00,57077.95,57154.65,57074.85,57094.80,260458,BANK NIFTY
2026-01-15 14:20:00,57094.80,57142.80,57045.40,57133.20,206987,BANK NIFTY
2026-01-15 14:21:00,57133.20,57147.70,57113.05,57119.55,263038,BANK NIFTY
2026-01-15 14:22:00,57119.55,57132.80,57075.95,57100.65,254211,BANK NIFTY
2026-01-15 14:23:00,57100.65,57114.25,57074.25,57103.75,186973,BANK NIFTY
2026-01-15 14:24:00,57103.75,57151.40,57053.85,57118.95,208946,BANK NIFTY
2026-01-15 14:25:00,57118.95,57195.80,57070.60,57103.80,202111,BANK NIFTY
2026-01-15 14:26:00,57103.80,57171.25,57052.15,57151.75,159846,BANK NIFTY
2026-01-15 14:27:00,57151.75,57205.95,57113.15,57174.90,163713,BANK NIFTY
2026-01-15 14:28:00,57174.90,57288.90,57154.55,57217.50,211838,BANK NIFTY
2026-01-15 14:29:00,57217.50,57324.65,57200.05,57277.95,286705,BANK NIFTY
2026-01-15 14:30:00,57277.95,57340.80,57233.15,57337.55,263480,BANK NIFTY
2026-01-15 14:31:00,57337.55,57472.00,57285.90,57395.35,176124,BANK NIFTY
2026-01-15 14:32:00,57395.35,57400.85,57352.50,57363.25,244679,BANK NIFTY
2026-01-15 14:33:00,57363.25,57391.10,57357.65,57369.40,202692,BANK NIFTY
2026-01-15 14:34:00,57369.40,57394.30,57315.25,57334.45,253368,BANK NIFTY
2026-01-15 14:35:00,57334.45,57379.70,57302.15,57340.80,141343,BANK NIFTY
2026-01-15 14:36:00,57340.80,57503.75,57295.10,57423.90,156422,BANK NIFTY
2026-01-15 14:37:00,57423.90,57527.35,57354.45,57384.10,163195,BANK NIFTY
2026-01-15 14:38:00,57384.10,57473.65,57360.15,57426.40,230567,BANK NIFTY
2026-01-15 14:39:00,57426.40,57439.15,57332.20,57355.10,197245,BANK NIFTY
2026-01-15 14:40:00,57355.10,57408.35,57266.05,57331.80,272534,BANK NIFTY
2026-01-15 14:41:00,57331.80,57433.75,57301.65,57410.80,161624,BANK NIFTY
2026-01-15 14:42:00,57410.80,57462.30,57286.00,57402.05,273475,BANK NIFTY
2026-01-15 14:43:00,57402.05,57449.00,57365.70,57440.70,243735,BANK NIFTY
2026-01-15 14:44:00,57440.70,57576.95,57439.35,57526.80,192887,BANK NIFTY
2026-01-15 14:45:00,57526.80,57614.95,57422.85,57451.70,192932,BANK NIFTY
2026-01-15 14:46:00,57451.70,57462.85,57388.70,57401.00,197950,BANK NIFTY
2026-01-15 14:47:00,57401.00,57510.10,57396.85,57438.20,197924,BANK NIFTY
2026-01-15 14:48:00,57438.20,57465.70,57410.60,57435.70,147790,BANK NIFTY
2026-01-15 14:49:00,57435.70,57452.95,57373.85,57435.60,161207,BANK NIFTY
2026-01-15 14:50:00,57435.60,57515.65,57415.95,57472.45,198633,BANK NIFTY
2026-01-15 14:51:00,57472.45,57499.35,57338.85,57362.50,209581,BANK NIFTY
2026-01-15 14:52:00,57362.50,57409.15,57334.05,57337.00,155668,BANK NIFTY
2026-01-15 14:53:00,57337.00,57447.50,57331.45,57364.90,154489,BANK NIFTY
2026-01-15 14:54:00,57364.90,57418.95,57346.15,57398.65,162174,BANK NIFTY
2026-01-15 14:55:00,57398.65,57497.90,57325.35,57468.10,185734,BANK NIFTY
2026-01-15 14:56:00,57468.10,57475.85,57435.55,57447.00,269783,BANK NIFTY
2026-01-15 14:57:00,57447.00,57455.20,57412.05,57443.40,177590,BANK NIFTY
2026-01-15 14:58:00,57443.40,57517.10,57421.05,57509.60,157576,BANK NIFTY
2026-01-15 14:59:00,57509.60,57601.40,57458.60,57565.45,219370,BANK NIFTY
2026-01-15 15:00:00,57565.45,57601.25,57548.20,57576.40,335206,BANK NIFTY
2026-01-15 15:01:00,57576.40,57583.90,57573.05,57575.45,169010,BANK NIFTY
2026-01-15 15:02:00,57575.45,57631.95,57570.90,57603.90,183927,BANK NIFTY
2026-01-15 15:03:00,57603.90,57629.50,57555.00,57580.70,212911,BANK NIFTY
2026-01-15 15:04:00,57580.70,57595.05,57412.65,57485.80,302761,BANK NIFTY
2026-01-15 15:05:00,57485.80,57496.10,57420.00,57433.35,196122,BANK NIFTY
2026-01-15 15:06:00,57433.35,57496.10,57363.60,57491.05,246934,BANK NIFTY
2026-01-15 15:07:00,57491.05,57519.30,57385.05,57444.55,208904,BANK NIFTY
2026-01-15 15:08:00,57444.55,57504.35,57429.15,57457.50,268868,BANK NIFTY
2026-01-15 15:09:00,57457.50,57532.45,57427.15,57527.50,198054,BANK NIFTY
2026-01-15 15:10:00,57527.50,57527.55,57484.75,57513.05,132254,BANK NIFTY
2026-01-15 15:11:00,57513.05,57669.75,57509.70,57624.15,160722,BANK NIFTY
2026-01-15 15:12:00,57624.15,57716.20,57584.60,57690.05,167037,BANK NIFTY
2026-01-15 15:13:00,57690.05,57787.05,57677.95,57752.15,171210,BANK NIFTY
2026-01-15 15:14:00,57752.15,57820.00,57721.35,57725.75,247203,BANK NIFTY
2026-01-15 15:15:00,57725.75,57855.15,57680.40,57817.20,164075,BANK NIFTY
2026-01-15 15:16:00,57817.20,57897.70,57772.65,57851.90,158746,BANK NIFTY
2026-01-15 15:17:00,57851.90,57863.90,57808.15,57834.60,143266,BANK NIFTY
2026-01-15 15:18:00,57834.60,57837.70,57730.90,57766.55,202130,BANK NIFTY
2026-01-15 15:19:00,57766.55,57818.85,57747.60,57789.25,297719,BANK NIFTY
2026-01-15 15:20:00,57789.25,57892.10,57782.30,57819.50,159184,BANK NIFTY
2026-01-15 15:21:00,57819.50,57881.55,57799.30,57869.75,319939,BANK NIFTY
2026-01-15 15:22:00,57869.75,57899.40,57849.65,57893.45,250213,BANK NIFTY
2026-01-15 15:23:00,57893.45,57982.40,57852.15,57970.45,256065,BANK NIFTY
2026-01-15 15:24:00,57970.45,58003.40,57842.80,57890.10,205682,BANK NIFTY
2026-01-15 15:25:00,57890.10,57935.80,57849.40,57893.90,176743,BANK NIFTY
2026-01-15 15:26:00,57893.90,57966.90,57849.30,57919.20,167934,BANK NIFTY
2026-01-15 15:27:00,57919.20,57937.90,57856.15,57900.20,193800,BANK NIFTY
2026-01-15 15:28:00,57900.20,58043.20,57880.90,57970.75,229860,BANK NIFTY
2026-01-15 15:29:00,57970.75,57999.50,57967.10,57998.90,187095,BANK NIFTY
2026-01-15 15:30:00,57998.90,58062.60,57935.75,58035.05,305224,BANK NIFTY
2026-01-16 09:15:00,58194.30,58263.40,58175.90,58259.80,225748,BANK NIFTY
2026-01-16 09:16:00,58259.80,58319.00,58043.35,58151.05,300906,BANK NIFTY
2026-01-16 09:17:00,58151.05,58184.25,58002.55,58065.85,247395,BANK NIFTY
2026-01-16 09:18:00,58065.85,58169.15,58007.40,58086.90,291852,BANK NIFTY
2026-01-16 09:19:00,58086.90,58168.55,58053.75,58147.60,197467,BANK NIFTY
2026-01-16 09:20:00,58147.60,58321.60,58131.75,58284.55,200828,BANK NIFTY
2026-01-16 09:21:00,58284.55,58382.55,58187.40,58342.00,272291,BANK NIFTY
2026-01-16 09:22:00,58342.00,58376.05,58213.15,58287.40,418091,BANK NIFTY
2026-01-16 09:23:00,58287.40,58308.60,58273.80,58288.55,296812,BANK NIFTY
2026-01-16 09:24:00,58288.55,58302.45,58198.95,58300.95,333298,BANK NIFTY
2026-01-16 09:25:00,58300.95,58311.65,58256.70,58270.90,370509,BANK NIFTY
2026-01-16 09:26:00,58270.90,58289.40,58200.30,58269.40,296886,BANK NIFTY
2026-01-16 09:27:00,58269.40,58316.50,58264.05,58310.85,242594,BANK NIFTY
2026-01-16 09:28:00,58310.85,58335.50,58222.15,58279.55,244167,BANK NIFTY
2026-01-16 09:29:00,58279.55,58356.60,58192.55,58349.25,215848,BANK NIFTY
2026-01-16 09:30:00,58349.25,58422.10,58281.15,58320.75,234124,BANK NIFTY
2026-01-16 09:31:00,58320.75,58535.75,58261.65,58479.85,366493,BANK NIFTY
2026-01-16 09:32:00,58479.85,58575.35,58478.40,58547.95,229573,BANK NIFTY
2026-01-16 09:33:00,58547.95,58610.05,58514.50,58534.25,381696,BANK NIFTY
2026-01-16 09:34:00,58534.25,58550.80,58488.95,58549.40,350500,BANK NIFTY
2026-01-16 09:35:00,58549.40,58649.50,58544.05,58607.25,318029,BANK NIFTY
2026-01-16 09:36:00,58607.25,58650.05,58545.80,58607.80,202940,BANK NIFTY
2026-01-16 09:37:00,58607.80,58634.60,58564.90,58580.65,325126,BANK NIFTY
2026-01-16 09:38:00,58580.65,58627.55,58485.05,58615.00,267019,BANK NIFTY
2026-01-16 09:39:00,58615.00,58661.55,58520.95,58626.25,206703,BANK NIFTY
2026-01-16 09:40:00,58626.25,58709.40,58607.25,58616.40,400031,BANK NIFTY
2026-01-16 09:41:00,58616.40,58662.60,58564.35,58624.30,365136,BANK NIFTY
2026-01-16 09:42:00,58624.30,58718.00,58614.05,58705.30,439093,BANK NIFTY
2026-01-16 09:43:00,58705.30,58765.05,58684.40,58684.90,383218,BANK NIFTY
2026-01-16 09:44:00,58684.90,58686.50,58573.35,58619.50,280890,BANK NIFTY
2026-01-16 09:45:00,58619.50,58773.40,58500.60,58521.35,226716,BANK NIFTY
2026-01-16 09:46:00,58521.35,58614.95,58499.05,58550.70,365862,BANK NIFTY
2026-01-16 09:47:00,58550.70,58557.80,58519.80,58529.75,291268,BANK NIFTY
2026-01-16 09:48:00,58529.75,58562.60,58516.20,58560.65,477408,BANK NIFTY
2026-01-16 09:49:00,58560.65,58655.80,58518.90,58619.25,305671,BANK NIFTY
2026-01-16 09:50:00,58619.25,58648.85,58589.75,58626.20,331774,BANK NIFTY
2026-01-16 09:51:00,58626.20,58633.00,58587.60,58631.60,413909,BANK NIFTY
2026-01-16 09:52:00,58631.60,58706.65,58576.90,58674.00,264040,BANK NIFTY
2026-01-16 09:53:00,58674.00,58793.35,58641.45,58746.20,284088,BANK NIFTY
2026-01-16 09:54:00,58746.20,58811.25,58736.75,58788.80,201277,BANK NIFTY
2026-01-16 09:55:00,58788.80,58814.00,58585.75,58746.90,363122,BANK NIFTY
2026-01-16 09:56:00,58746.90,58865.05,58720.85,58736.60,398622,BANK NIFTY
2026-01-16 09:57:00,58736.60,58910.85,58680.85,58896.60,242736,BANK NIFTY
2026-01-16 09:58:00,58896.60,58956.65,58826.75,58953.35,255658,BANK NIFTY
2026-01-16 09:59:00,58953.35,58974.95,58900.30,58958.25,439210,BANK NIFTY
2026-01-16 10:00:00,58958.25,58959.00,58879.50,58951.70,384138,BANK NIFTY
2026-01-16 10:01:00,58951.70,58970.95,58894.10,58936.70,102948,BANK NIFTY
2026-01-16 10:02:00,58936.70,58965.45,58935.95,58951.90,139983,BANK NIFTY
2026-01-16 10:03:00,58951.90,58956.15,58860.65,58885.50,88582,BANK NIFTY
2026-01-16 10:04:00,58885.50,58907.45,58816.85,58853.50,68076,BANK NIFTY
2026-01-16 10:05:00,58853.50,58864.75,58836.15,58837.70,89711,BANK NIFTY
2026-01-16 10:06:00,58837.70,58857.55,58805.15,58825.70,122900,BANK NIFTY
2026-01-16 10:07:00,58825.70,58849.90,58739.95,58774.80,66145,BANK NIFTY
2026-01-16 10:08:00,58774.80,58814.05,58768.50,58791.20,101183,BANK NIFTY
2026-01-16 10:09:00,58791.20,58798.25,58745.10,58755.95,82484,BANK NIFTY
2026-01-16 10:10:00,58755.95,58760.40,58700.05,58721.15,170590,BANK NIFTY
2026-01-16 10:11:00,58721.15,58731.10,58684.40,58708.75,106947,BANK NIFTY
2026-01-16 10:12:00,58708.75,58731.75,58673.25,58683.40,75382,BANK NIFTY
2026-01-16 10:13:00,58683.40,58684.50,58650.85,58653.35,85986,BANK NIFTY
2026-01-16 10:14:00,58653.35,58664.35,58582.55,58601.30,104848,BANK NIFTY
2026-01-16 10:15:00,58601.30,58611.60,58574.05,58591.00,112577,BANK NIFTY
2026-01-16 10:16:00,58591.00,58629.80,58550.00,58608.30,90178,BANK NIFTY
2026-01-16 10:17:00,58608.30,58693.95,58582.75,58671.30,95332,BANK NIFTY
2026-01-16 10:18:00,58671.30,58685.10,58619.25,58660.80,58873,BANK NIFTY
2026-01-16 10:19:00,58660.80,58664.45,58629.25,58651.75,122599,BANK NIFTY
2026-01-16 10:20:00,58651.75,58658.85,58613.65,58651.05,140004,BANK NIFTY
2026-01-16 10:21:00,58651.05,58659.30,58611.60,58647.90,125785,BANK NIFTY
2026-01-16 10:22:00,58647.90,58685.35,58607.40,58631.00,90365,BANK NIFTY
2026-01-16 10:23:00,58631.00,58638.50,58623.35,58627.10,143849,BANK NIFTY
2026-01-16 10:24:00,58627.10,58683.95,58621.20,58657.25,92900,BANK NIFTY
2026-01-16 10:25:00,58657.25,58686.00,58619.65,58632.70,131014,BANK NIFTY
2026-01-16 10:26:00,58632.70,58643.60,58610.25,58639.10,122646,BANK NIFTY
2026-01-16 10:27:00,58639.10,58672.60,58614.10,58663.95,73553,BANK NIFTY
2026-01-16 10:28:00,58663.95,58675.65,58638.95,58653.35,112489,BANK NIFTY
2026-01-16 10:29:00,58653.35,58686.30,58610.00,58611.30,125340,BANK NIFTY
2026-01-16 10:30:00,58611.30,58675.05,58598.00,58652.25,101872,BANK NIFTY
2026-01-16 10:31:00,58652.25,58672.55,58620.10,58641.65,90489,BANK NIFTY
2026-01-16 10:32:00,58641.65,58673.40,58638.50,58639.40,126934,BANK NIFTY
2026-01-16 10:33:00,58639.40,58640.95,58591.25,58595.95,51966,BANK NIFTY
2026-01-16 10:34:00,58595.95,58610.10,58588.00,58593.85,63283,BANK NIFTY
